1, none, terralith:alpha_islands, MONSTER, minecraft:spider, 80, 4, 4
897, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:slime, 80, 4, 4
898, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:enderman, 5, 1, 4
899, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:witch, 5, 1, 1
900, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:drowned, 10, 1, 1
901, ocean, minecraft:deep_frozen_ocean, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
902, ocean, minecraft:deep_frozen_ocean, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
903, ocean, minecraft:deep_frozen_ocean, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
904, ocean, minecraft:deep_frozen_ocean, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
905, ocean, minecraft:deep_frozen_ocean, CREATURE, minecraft:polar_bear, 10, 1, 2
906, ocean, minecraft:deep_frozen_ocean, CREATURE, ars_nouveau:drygmy, 10, 1, 2
907, ocean, minecraft:deep_frozen_ocean, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
908, ocean, minecraft:deep_frozen_ocean, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
909, ocean, minecraft:deep_frozen_ocean, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
910, ocean, minecraft:deep_frozen_ocean, AMBIENT, minecraft:bat, 10, 8, 8
911, ocean, minecraft:deep_frozen_ocean, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
912, ocean, minecraft:deep_frozen_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
913, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
914, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
915, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:spider, 80, 4, 4
916, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:zombie, 80, 16, 32
917, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
918, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
919, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
920, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:slime, 80, 4, 4
921, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:enderman, 5, 1, 4
922, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:witch, 5, 1, 1
923, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:drowned, 10, 1, 1
924, ocean, minecraft:deep_lukewarm_ocean, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
925, ocean, minecraft:deep_lukewarm_ocean, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
926, ocean, minecraft:deep_lukewarm_ocean, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
927, ocean, minecraft:deep_lukewarm_ocean, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
928, ocean, minecraft:deep_lukewarm_ocean, CREATURE, ars_nouveau:drygmy, 10, 1, 2
929, ocean, minecraft:deep_lukewarm_ocean, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
930, ocean, minecraft:deep_lukewarm_ocean, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
931, ocean, minecraft:deep_lukewarm_ocean, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
932, ocean, minecraft:deep_lukewarm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
933, ocean, minecraft:deep_lukewarm_ocean, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
934, ocean, minecraft:deep_lukewarm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
935, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
936, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
937, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 10, 3, 6
938, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 10, 1, 3
939, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
940, ocean, minecraft:deep_ocean, MONSTER, minecraft:spider, 80, 4, 4
941, ocean, minecraft:deep_ocean, MONSTER, minecraft:zombie, 80, 16, 32
942, ocean, minecraft:deep_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
943, ocean, minecraft:deep_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
944, ocean, minecraft:deep_ocean, MONSTER, minecraft:creeper, 80, 4, 4
945, ocean, minecraft:deep_ocean, MONSTER, minecraft:slime, 80, 4, 4
946, ocean, minecraft:deep_ocean, MONSTER, minecraft:enderman, 5, 1, 4
947, ocean, minecraft:deep_ocean, MONSTER, minecraft:witch, 5, 1, 1
948, ocean, minecraft:deep_ocean, MONSTER, minecraft:drowned, 10, 1, 1
949, ocean, minecraft:deep_ocean, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
950, ocean, minecraft:deep_ocean, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
951, ocean, minecraft:deep_ocean, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
952, ocean, minecraft:deep_ocean, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
953, ocean, minecraft:deep_ocean, CREATURE, ars_nouveau:drygmy, 10, 1, 2
954, ocean, minecraft:deep_ocean, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
955, ocean, minecraft:deep_ocean, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
956, ocean, minecraft:deep_ocean, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
957, ocean, minecraft:deep_ocean, AMBIENT, minecraft:bat, 10, 8, 8
958, ocean, minecraft:deep_ocean, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
959, ocean, minecraft:deep_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
960, ocean, minecraft:deep_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
961, ocean, minecraft:deep_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
962, ocean, minecraft:deep_ocean, WATER_AMBIENT, minecraft:cod, 10, 3, 6
963, desert, minecraft:desert, MONSTER, minecraft:spider, 80, 4, 4
964, desert, minecraft:desert, MONSTER, minecraft:zombie, 19, 4, 4
965, desert, minecraft:desert, MONSTER, minecraft:zombie_villager, 10, 1, 1
966, desert, minecraft:desert, MONSTER, minecraft:skeleton, 80, 4, 4
967, desert, minecraft:desert, MONSTER, minecraft:creeper, 80, 4, 4
968, desert, minecraft:desert, MONSTER, minecraft:slime, 80, 4, 4
969, desert, minecraft:desert, MONSTER, minecraft:enderman, 5, 1, 4
970, desert, minecraft:desert, MONSTER, minecraft:witch, 5, 1, 1
971, desert, minecraft:desert, MONSTER, minecraft:husk, 80, 4, 4
972, desert, minecraft:desert, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
973, desert, minecraft:desert, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
974, desert, minecraft:desert, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
975, desert, minecraft:desert, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
976, desert, minecraft:desert, CREATURE, minecraft:rabbit, 10, 2, 3
977, desert, minecraft:desert, CREATURE, ars_nouveau:drygmy, 10, 1, 2
978, desert, minecraft:desert, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
979, desert, minecraft:desert, CREATURE, minecraft:pig, 10, 1, 1
980, desert, minecraft:desert, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
981, desert, minecraft:desert, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
982, desert, minecraft:desert, AMBIENT, minecraft:bat, 10, 8, 8
983, desert, minecraft:desert, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
984, desert, minecraft:desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
985, none, terralith:desert_canyon, MONSTER, minecraft:spider, 80, 4, 4
986, none, terralith:desert_canyon, MONSTER, minecraft:zombie, 19, 4, 4
987, none, terralith:desert_canyon, MONSTER, minecraft:zombie_villager, 10, 1, 1
988, none, terralith:desert_canyon, MONSTER, minecraft:skeleton, 80, 4, 4
989, none, terralith:desert_canyon, MONSTER, minecraft:creeper, 80, 4, 4
990, none, terralith:desert_canyon, MONSTER, minecraft:slime, 80, 4, 4
991, none, terralith:desert_canyon, MONSTER, minecraft:enderman, 5, 1, 4
992, none, terralith:desert_canyon, MONSTER, minecraft:witch, 5, 1, 1
993, none, terralith:desert_canyon, MONSTER, minecraft:husk, 80, 4, 4
994, none, terralith:desert_canyon, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
995, none, terralith:desert_canyon, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
996, none, terralith:desert_canyon, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
997, none, terralith:desert_canyon, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
998, none, terralith:desert_canyon, CREATURE, minecraft:rabbit, 10, 2, 3
999, none, terralith:desert_canyon, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1000, none, terralith:desert_canyon, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1001, none, terralith:desert_canyon, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1002, none, terralith:desert_canyon, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1003, none, terralith:desert_canyon, AMBIENT, minecraft:bat, 10, 8, 8
1004, none, terralith:desert_canyon, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
1005, none, terralith:desert_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1006, desert, terralith:desert_oasis, MONSTER, minecraft:spider, 80, 4, 4
1007, desert, terralith:desert_oasis, MONSTER, minecraft:zombie, 19, 4, 4
1008, desert, terralith:desert_oasis, MONSTER, minecraft:zombie_villager, 10, 1, 1
1009, desert, terralith:desert_oasis, MONSTER, minecraft:skeleton, 80, 4, 4
1010, desert, terralith:desert_oasis, MONSTER, minecraft:creeper, 80, 4, 4
1011, desert, terralith:desert_oasis, MONSTER, minecraft:slime, 80, 4, 4
1012, desert, terralith:desert_oasis, MONSTER, minecraft:enderman, 5, 1, 4
1013, desert, terralith:desert_oasis, MONSTER, minecraft:witch, 5, 1, 1
1014, desert, terralith:desert_oasis, MONSTER, minecraft:husk, 80, 4, 4
1015, desert, terralith:desert_oasis, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1016, desert, terralith:desert_oasis, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1017, desert, terralith:desert_oasis, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1018, desert, terralith:desert_oasis, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1019, desert, terralith:desert_oasis, CREATURE, minecraft:rabbit, 10, 2, 3
1020, desert, terralith:desert_oasis, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1021, desert, terralith:desert_oasis, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1022, desert, terralith:desert_oasis, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1023, desert, terralith:desert_oasis, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1024, desert, terralith:desert_oasis, AMBIENT, minecraft:bat, 10, 8, 8
1025, desert, terralith:desert_oasis, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
1026, desert, terralith:desert_oasis, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1027, none, terralith:desert_spires, MONSTER, minecraft:spider, 80, 4, 4
1028, none, terralith:desert_spires, MONSTER, minecraft:zombie, 19, 4, 4
1029, none, terralith:desert_spires, MONSTER, minecraft:zombie_villager, 10, 1, 1
1030, none, terralith:desert_spires, MONSTER, minecraft:skeleton, 80, 4, 4
1031, none, terralith:desert_spires, MONSTER, minecraft:creeper, 80, 4, 4
1032, none, terralith:desert_spires, MONSTER, minecraft:slime, 80, 4, 4
1033, none, terralith:desert_spires, MONSTER, minecraft:enderman, 5, 1, 4
1034, none, terralith:desert_spires, MONSTER, minecraft:witch, 5, 1, 1
1035, none, terralith:desert_spires, MONSTER, minecraft:husk, 80, 4, 4
1036, none, terralith:desert_spires, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1037, none, terralith:desert_spires, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1038, none, terralith:desert_spires, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1039, none, terralith:desert_spires, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1040, none, terralith:desert_spires, CREATURE, minecraft:rabbit, 10, 2, 3
1041, none, terralith:desert_spires, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1042, none, terralith:desert_spires, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1043, none, terralith:desert_spires, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1044, none, terralith:desert_spires, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1045, none, terralith:desert_spires, AMBIENT, minecraft:bat, 10, 8, 8
1046, none, terralith:desert_spires, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
1047, none, terralith:desert_spires, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1048, none, minecraft:dripstone_caves, MONSTER, minecraft:spider, 80, 4, 4
1049, none, minecraft:dripstone_caves, MONSTER, minecraft:zombie, 80, 16, 32
1050, none, minecraft:dripstone_caves, MONSTER, minecraft:zombie_villager, 10, 1, 1
1051, none, minecraft:dripstone_caves, MONSTER, minecraft:skeleton, 80, 4, 4
1052, none, minecraft:dripstone_caves, MONSTER, minecraft:creeper, 80, 4, 4
1053, none, minecraft:dripstone_caves, MONSTER, minecraft:slime, 80, 4, 4
1054, none, minecraft:dripstone_caves, MONSTER, minecraft:enderman, 5, 1, 4
1055, none, minecraft:dripstone_caves, MONSTER, minecraft:witch, 5, 1, 1
1056, none, minecraft:dripstone_caves, MONSTER, minecraft:drowned, 80, 4, 4
1057, none, minecraft:dripstone_caves, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1058, none, minecraft:dripstone_caves, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1059, none, minecraft:dripstone_caves, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1060, none, minecraft:dripstone_caves, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1061, none, minecraft:dripstone_caves, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1062, none, minecraft:dripstone_caves, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1063, none, minecraft:dripstone_caves, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1064, none, minecraft:dripstone_caves, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1065, none, minecraft:dripstone_caves, AMBIENT, minecraft:bat, 10, 8, 8
1066, none, minecraft:dripstone_caves, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
1067, none, minecraft:dripstone_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1068, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:spider, 80, 4, 4
1069, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:zombie, 80, 16, 32
1070, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
1071, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
1072, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:creeper, 80, 4, 4
1073, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:slime, 80, 4, 4
1074, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:enderman, 5, 1, 4
1075, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:witch, 5, 1, 1
1076, extreme_hills, terralith:emerald_peaks, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1077, extreme_hills, terralith:emerald_peaks, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1078, extreme_hills, terralith:emerald_peaks, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1079, extreme_hills, terralith:emerald_peaks, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1080, extreme_hills, terralith:emerald_peaks, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1081, extreme_hills, terralith:emerald_peaks, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1082, extreme_hills, terralith:emerald_peaks, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1083, extreme_hills, terralith:emerald_peaks, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1084, extreme_hills, terralith:emerald_peaks, AMBIENT, minecraft:bat, 10, 8, 8
1085, extreme_hills, terralith:emerald_peaks, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
1086, extreme_hills, terralith:emerald_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1087, the_end, minecraft:end_barrens, MONSTER, minecraft:enderman, 5, 4, 4
1088, the_end, minecraft:end_barrens, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1089, the_end, minecraft:end_barrens, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
1090, the_end, minecraft:end_highlands, MONSTER, minecraft:enderman, 5, 4, 4
1091, the_end, minecraft:end_highlands, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1092, the_end, minecraft:end_highlands, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
1093, the_end, minecraft:end_midlands, MONSTER, minecraft:enderman, 5, 4, 4
1094, the_end, minecraft:end_midlands, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1095, the_end, minecraft:end_midlands, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
1096, badlands, minecraft:eroded_badlands, MONSTER, minecraft:spider, 80, 4, 4
1097, badlands, minecraft:eroded_badlands, MONSTER, minecraft:zombie, 80, 16, 32
1098, badlands, minecraft:eroded_badlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
1099, badlands, minecraft:eroded_badlands, MONSTER, minecraft:skeleton, 80, 4, 4
1100, badlands, minecraft:eroded_badlands, MONSTER, minecraft:creeper, 80, 4, 4
1101, badlands, minecraft:eroded_badlands, MONSTER, minecraft:slime, 80, 4, 4
1102, badlands, minecraft:eroded_badlands, MONSTER, minecraft:enderman, 5, 1, 4
1103, badlands, minecraft:eroded_badlands, MONSTER, minecraft:witch, 5, 1, 1
1104, badlands, minecraft:eroded_badlands, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1105, badlands, minecraft:eroded_badlands, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1106, badlands, minecraft:eroded_badlands, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1107, badlands, minecraft:eroded_badlands, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1108, badlands, minecraft:eroded_badlands, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1109, badlands, minecraft:eroded_badlands, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1110, badlands, minecraft:eroded_badlands, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1111, badlands, minecraft:eroded_badlands, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1112, badlands, minecraft:eroded_badlands, AMBIENT, minecraft:bat, 10, 8, 8
1113, badlands, minecraft:eroded_badlands, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
1114, badlands, minecraft:eroded_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1115, forest, minecraft:flower_forest, MONSTER, minecraft:spider, 80, 4, 4
1116, forest, minecraft:flower_forest, MONSTER, minecraft:zombie, 80, 16, 32
1117, forest, minecraft:flower_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
1118, forest, minecraft:flower_forest, MONSTER, minecraft:skeleton, 80, 4, 4
1119, forest, minecraft:flower_forest, MONSTER, minecraft:creeper, 80, 4, 4
1120, forest, minecraft:flower_forest, MONSTER, minecraft:slime, 80, 4, 4
1121, forest, minecraft:flower_forest, MONSTER, minecraft:enderman, 5, 1, 4
1122, forest, minecraft:flower_forest, MONSTER, minecraft:witch, 5, 1, 1
1123, forest, minecraft:flower_forest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1124, forest, minecraft:flower_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1125, forest, minecraft:flower_forest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1126, forest, minecraft:flower_forest, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1127, forest, minecraft:flower_forest, CREATURE, minecraft:sheep, 12, 8, 8
1128, forest, minecraft:flower_forest, CREATURE, minecraft:pig, 10, 8, 8
1129, forest, minecraft:flower_forest, CREATURE, minecraft:chicken, 10, 8, 8
1130, forest, minecraft:flower_forest, CREATURE, minecraft:cow, 10, 8, 8
1131, forest, minecraft:flower_forest, CREATURE, minecraft:rabbit, 10, 2, 3
1132, forest, minecraft:flower_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1133, forest, minecraft:flower_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1134, forest, minecraft:flower_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1135, forest, minecraft:flower_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1136, forest, minecraft:flower_forest, AMBIENT, minecraft:bat, 10, 8, 8
1137, forest, minecraft:flower_forest, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
1138, forest, minecraft:flower_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1139, forest, minecraft:forest, MONSTER, minecraft:spider, 80, 4, 4
1140, forest, minecraft:forest, MONSTER, minecraft:zombie, 80, 16, 32
1141, forest, minecraft:forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
1142, forest, minecraft:forest, MONSTER, minecraft:skeleton, 80, 4, 4
1143, forest, minecraft:forest, MONSTER, minecraft:creeper, 80, 4, 4
1144, forest, minecraft:forest, MONSTER, minecraft:slime, 80, 4, 4
1145, forest, minecraft:forest, MONSTER, minecraft:enderman, 5, 1, 4
